status,path,area,disposition,review_state,rationale
 M,codex-rs/core/src/tools/handlers/multi_agents_v2/list_agents.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/handlers/multi_agents_v2/message_tool.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/handlers/multi_agents_v2/spawn.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/handlers/multi_agents_v2/wait.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/handlers/shell.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/handlers/shell/shell_command.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/handlers/shell_tests.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 D,codex-rs/core/src/tools/handlers/structured_edit.rs,upstream_runtime_convergence,verify_upstream_replacement,pending,Deleted PF runtime code is acceptable only when pinned upstream owns the behavior.
 M,codex-rs/core/src/tools/handlers/unified_exec/exec_command.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/orchestrator.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/parallel.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/registry.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/registry_tests.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/router.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/router_tests.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/spec_plan.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/spec_plan_tests.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/tools/tool_dispatch_trace_tests.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/unified_exec/async_watcher.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/unified_exec/async_watcher_tests.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/unified_exec/process.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/src/unified_exec/process_manager.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/templates/model_instructions/gpt-5.2-codex_instructions_template.md,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/common/lib.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/common/responses.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/common/test_codex.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/responses_headers.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/abort_tasks.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/agent_execution.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/agents_md.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 D,codex-rs/core/tests/suite/anthropic_payload_limit.rs,upstream_runtime_convergence,verify_upstream_replacement,pending,Deleted PF runtime code is acceptable only when pinned upstream owns the behavior.
 M,codex-rs/core/tests/suite/apply_patch_cli.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/approvals.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/auto_review.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 D,codex-rs/core/tests/suite/chat_provider_turn_lifecycle.rs,upstream_runtime_convergence,verify_upstream_replacement,pending,Deleted PF runtime code is acceptable only when pinned upstream owns the behavior.
 M,codex-rs/core/tests/suite/cli_stream.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/client.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/client_websockets.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/code_mode.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/compact.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/hooks.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/mod.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/model_switching.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/models_cache_ttl.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/multi_agent_mode.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/multi_agent_resume.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/pending_input.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/personality.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/prompt_cache_key.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/prompt_caching.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/remote_models.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/resume.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/resume_warning.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/rmcp_client.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/rollout_budget.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/safety_check_downgrade.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/search_tool.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/snapshots/all__suite__compact_remote__remote_manual_compact_api_auth_prompt_cache_key_request_diff.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/snapshots/all__suite__compact_remote__remote_manual_compact_chatgpt_auth_service_tier_prompt_cache_key_request_diff.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/snapshots/all__suite__compact_remote__remote_manual_compact_restates_realtime_start_shapes.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/snapshots/all__suite__compact_remote__remote_manual_compact_with_history_shapes.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/snapshots/all__suite__compact_remote__remote_mid_turn_compaction_multi_summary_reinjects_above_last_summary_shapes.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/snapshots/all__suite__compact_remote__remote_pre_turn_compaction_context_window_exceeded_shapes.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/snapshots/all__suite__compact_remote__remote_pre_turn_compaction_failure_shapes.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/snapshots/all__suite__compact_remote__remote_pre_turn_compaction_including_incoming_shapes.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/snapshots/all__suite__compact_remote__remote_pre_turn_compaction_restates_realtime_start_shapes.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/snapshots/all__suite__compact_remote__remote_pre_turn_compaction_strips_incoming_model_switch_shapes.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/snapshots/all__suite__pending_input__pending_input_queued_mail_after_commentary.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/snapshots/all__suite__pending_input__pending_input_queued_mail_after_reasoning.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/core/tests/suite/spawn_agent_description.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/sqlite_state.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/stream_error_allows_next_turn.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/stream_no_completed.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/subagent_notifications.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/tool_harness.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/tools.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/core/tests/suite/unified_exec.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 D,codex-rs/core/tests/suite/vercel_server_state.rs,upstream_runtime_convergence,verify_upstream_replacement,pending,Deleted PF runtime code is acceptable only when pinned upstream owns the behavior.
 M,codex-rs/core/tests/suite/view_image.rs,core_convergence,semantic_review_required,pending,Confirm upstream ownership or document the PF provider/orchestration boundary.
 M,codex-rs/exec/src/cli.rs,exec,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/exec/src/event_processor_with_human_output.rs,exec,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/exec/src/event_processor_with_jsonl_output.rs,exec,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/exec/src/event_processor_with_jsonl_output_tests.rs,exec,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/exec/src/exec_events.rs,exec,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/exec/src/lib.rs,exec,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/exec/src/lib_tests.rs,exec,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/exec/tests/suite/completion_backfill_tests.rs,exec,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/gpu-market/src/controller.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/controller_create.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/controller_termination.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/controller_tests.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/gguf_recipes.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/market_tests.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/provider.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/readiness.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/readiness_tests.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/recipe.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/recipe_tests.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/runpod.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/runpod_tests.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/vast.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/vast_ssh.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/gpu-market/src/vast_tests.rs,gpu_rental,retain_and_qualify,pending,GPU rental and the sole DeepSeek 0731 recipe are required PF product scope.
 M,codex-rs/http-client/src/request.rs,http-client,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/http-client/src/transport.rs,http-client,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/http-client/src/transport_tests.rs,http-client,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/login/src/auth/auth_tests.rs,login,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/login/src/auth/external_bearer.rs,login,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/login/src/auth/manager.rs,login,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/login/src/auth/provider_key_vault.rs,login,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/login/src/auth_env_telemetry.rs,login,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/login/src/device_code_auth.rs,login,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/login/src/lib.rs,login,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/mcp-server/src/codex_tool_runner.rs,mcp-server,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/model-provider-info/src/lib.rs,model-provider-info,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/model-provider-info/src/model_provider_info_tests.rs,model-provider-info,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/model-provider/src/auth.rs,model-provider,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/model-provider/src/provider.rs,model-provider,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/models-manager/models.json,models-manager,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/models-manager/prompt.md,models-manager,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/models-manager/src/manager.rs,models-manager,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/models-manager/src/manager_tests.rs,models-manager,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/models-manager/src/model_info.rs,models-manager,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/models-manager/src/model_info_tests.rs,models-manager,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/protocol/src/crew_tests.rs,protocol,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/protocol/src/error.rs,protocol,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/protocol/src/error_tests.rs,protocol,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/protocol/src/legacy_events.rs,protocol,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/protocol/src/models.rs,protocol,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/protocol/src/openai_models.rs,protocol,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/protocol/src/protocol.rs,protocol,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/rollout-trace/src/inference.rs,rollout-trace,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/rollout-trace/src/protocol_event.rs,rollout-trace,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/rollout/src/compression_tests.rs,rollout,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/rollout/src/metadata_tests.rs,rollout,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/rollout/src/policy.rs,rollout,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/rollout/src/recorder.rs,rollout,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/rollout/src/recorder_tests.rs,rollout,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/rollout/src/session_index_tests.rs,rollout,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/rollout/src/state_db_tests.rs,rollout,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/rollout/src/tests.rs,rollout,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/secrets/src/local.rs,secrets,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/state/src/extract.rs,state,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/state/src/migrations_tests.rs,state,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/state/src/model/mod.rs,state,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/state/src/runtime.rs,state,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/state/src/runtime/agent_mailbox_tests.rs,state,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/state/src/runtime/gpu_rentals.rs,state,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/state/src/runtime/gpu_rentals_tests.rs,state,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/state/src/runtime/gpu_runtime_providers_tests.rs,state,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/state/src/runtime/provider_requests.rs,state,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/state/src/runtime/threads.rs,state,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/state/src/sqlite.rs,state,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/telegram/src/approvals_tests.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/auth_tests.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/bot.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/bridge/commands.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/bridge/commands_tests.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/bridge/mod.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/bridge/notifications.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/bridge/status_tests.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/bridge/user_input_tests.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/conversation.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/conversation_tests.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/dedup_tests.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/error_tests.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/lib.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/media.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/model_selection_tests.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/outbound.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/sandbox_preflight_tests.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/telegram/src/session_tests.rs,telegram,retain_and_qualify,pending,Telegram control and sandbox propagation are required PF product scope.
 M,codex-rs/thread-manager-sample/src/main.rs,thread-manager-sample,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/thread-store/src/in_memory.rs,thread-store,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/thread-store/src/local/create_thread.rs,thread-store,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/thread-store/src/local/mod.rs,thread-store,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/thread-store/src/local/model_context_tests.rs,thread-store,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/thread-store/src/local/thread_history_materialization_tests.rs,thread-store,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/thread-store/src/types.rs,thread-store,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/tools/src/tool_config_tests.rs,tools,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/tools/src/tool_executor.rs,tools,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/tools/src/tool_search.rs,tools,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/tools/src/tool_search_tests.rs,tools,semantic_review_required,pending,Changed crate must receive a release disposition and targeted qualification.
 M,codex-rs/tui/Cargo.toml,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/agent_navigation.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/agent_picker.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/app_server_events.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/config_persistence.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/event_dispatch.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
??,codex-rs/tui/src/app/gpu_rentals.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/loaded_threads.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/resize_reflow.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/session_lifecycle.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/side.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/snapshots/codex_tui__app__thread_goal_actions__tests__thread_goal_ephemeral_error_message_renders_snapshot.snap,generated_artifact,regenerate_and_review,pending,Generated output must match the frozen semantic source and have no pending drift.
 M,codex-rs/tui/src/app/startup_prompts.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/test_support.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 M,codex-rs/tui/src/app/tests.rs,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
??,codex-rs/tui/src/app/tests/.session_lifecycle_requests.rs.pending-snap,tui_convergence,semantic_review_required,pending,Confirm upstream terminal behavior and every retained PF command/surface.
 D,codex-rs/tui/src/app/tests/dispatch_integration.rs,released_tui_surface,verify_or_restore_product_surface,pending,Deleted TUI code requires explicit proof of an upstream replacement or a restored PF surface.
